"qwen_b_pre","qwen_b_gamma","gemma_b_pre","gemma_b_gamma"
0.53216797,-0.8175183,0.59531826,0.29996523
0.68507987,1.3802027,0.51116248,0.74040585
0.70625299,2.1880297,0.53190572,1.2214109
0.73715424,1.3053016,0.59200718,1.3365767
0.68451438,-0.61061035,0.58297807,1.4427062
0.65451032,-0.71808982,0.56447865,-2.3400669
0.64495141,-0.24589571,0.53100193,-2.2709695
0.69382685,0.79601629,0.54961326,1.6501292
0.55088097,0.59381964,0.55195968,-0.073503291
0.57191991,-0.59103322,0.62508631,-1.5499537
0.57469805,-1.5077142,0.71071605,0.49131721
0.59464406,-0.98414072,0.69582617,0.0096862337
0.70861596,1.5770779,0.58238146,1.5385407
0.65789863,0.16192488,0.4334041,-0.019162414
0.71380761,0.76307575,0.52768911,0.041737376
0.69354236,-0.39189017,0.45063519,0.10907582
0.68210747,-0.40283188,0.48495165,0.31959787
0.62348833,-0.16539325,0.43675303,1.284378
0.81567822,0.93685171,0.47647975,0.31576966
0.66876486,0.0017671858,0.49302807,0.020720611
0.72182188,-0.81539124,0.39361835,0.43491531
0.71330768,-1.3326405,0.54403838,-0.64634263
0.78792901,0.54814723,0.49430204,-1.1031308
0.64400412,-0.30086469,0.53269458,-0.7909049
0.55876039,0.1751364,0.81166974,1.4476443
0.50270562,0.24794643,0.79348467,1.2985169
0.66469634,0.68499457,0.80880002,1.3332667
0.630256,-1.5392843,0.75482076,0.80873328
0.54016496,-1.1575007,0.68354306,0.33394096
0.64139194,-0.30715184,0.45063572,0.62943656
0.63828413,-0.51004374,0.60309711,0.33730368
0.61521619,0.81943454,0.58067811,1.1975997
0.64407714,-0.92143864,0.67246675,-0.8099996
0.66487446,-1.0754678,0.61720657,0.024683057
0.64980648,-1.1751104,0.47270336,-0.48898982
0.72787898,-1.0409336,0.40585081,-0.52599135
0.70031385,-0.86653661,0.69949941,-0.51977728
0.73633125,1.3817269,0.58649817,-0.56709959
0.66905902,1.5697794,0.5221123,0.67742032
0.64226495,1.2255769,0.55361445,-0.91764209
0.62536687,1.0083132,0.61232053,0.85279055
0.63317189,0.81556916,0.40842605,-0.43564263
0.6800329,-0.56935255,0.46100105,-0.36977465
0.74285256,0.7124524,0.53061057,0.15344138
0.72357285,0.69638504,0.48902841,0.89202631
0.82595103,-0.20870585,0.44322217,-0.085520025
0.79260085,1.3567574,0.43904744,0.43355544
0.56985296,-1.074618,0.61463699,1.4425401
0.71162193,-2.1712719,0.65560338,0.078751889
0.87215828,-0.022414622,0.66199298,0.058104794
0.70191573,-0.20366486,0.48637951,-0.40565588
0.83798668,1.4067501,0.69301983,1.3445989
0.81369379,2.7235952,0.61775137,-0.38719493
0.75411323,3.1803793,0.70904261,1.3791827
0.80912844,3.0930498,0.70228912,0.60564448
0.89746978,0.91277569,0.36965771,-0.44681486
0.65166673,-0.46860878,0.35746898,-0.12600453
0.74393444,-0.34521354,0.37148602,-0.02407931
0.6491427,0.086767494,0.36165754,0.0093805895
0.56869987,0.25291893,0.31639995,-0.29703835
0.63643426,-0.23682482,0.61258344,-0.46086526
0.59250641,-0.052830144,0.46715887,0.42882614
0.63118574,-1.113762,0.68973073,1.4925465
0.68457111,1.6067857,0.54543896,1.411479
0.64699656,1.9788592,0.56830974,0.62041776
0.51809514,-0.097681712,0.49485871,0.89159181
0.55703194,-1.4267456,0.75946586,-1.2896935
0.70937167,-1.1384472,0.71354199,-0.91414628
0.80550997,2.5901406,0.66589118,-0.47809657
0.64884194,0.99764771,0.35514203,0.89616407
0.67646288,0.28469379,0.37569979,0.72072179
0.68238304,0.57657762,0.52520434,-0.70367736
0.68269626,0.38820635,0.543649,-0.725311
0.81908848,0.96213385,0.5584162,-1.119039
0.85906911,1.0811685,0.52056736,-0.95065789
0.50825593,-0.41476468,0.5596323,0.015116283
0.48580919,-0.77891105,0.43564409,0.15592085
0.76776492,0.57831352,0.42508537,0.13089428
0.71486624,-0.50603028,0.5527532,-0.54448938
0.73440285,-0.57324474,0.50873224,-0.30192952
0.7598505,1.7281317,0.53926725,0.15891276
0.71671051,1.4535159,0.53756218,0.16325317
0.70775283,0.46731074,0.3439223,1.0347199
0.66946099,-0.82801277,0.3826054,1.3420397
0.58044413,0.64556306,0.32223361,1.1920239
0.44022287,0.048943165,0.30271562,1.6047386
0.60418333,-0.77087341,0.46013152,0.74111535
0.62063282,-0.18282487,0.5656352,1.9673257
0.59790695,0.43858286,0.63138743,-0.87678219
0.66053729,1.5756934,0.46450098,1.8147561
0.67372536,1.5675394,0.3075171,0.26849773
0.65242795,-0.71909568,0.73701117,-1.2089774
0.61512296,-0.44232523,0.62758495,1.0223639
0.64221585,1.0931061,0.52129728,-0.52332706
0.66654373,0.8192369,0.54617986,1.6839207
0.87502727,-0.75323745,0.48543699,-1.3509752
0.59401161,1.9527599,0.68631662,0.31112461
0.60574647,1.8627812,0.62612627,0.8277554
0.71902633,0.47113206,0.77118944,0.9631462
0.67497078,-0.65848499,0.79776584,1.4788989
0.64681387,0.93724945,0.81320737,0.7203521
0.67292129,-0.91366346,0.73126702,1.0833171
0.58482301,-0.96136454,0.68841008,0.65427531
0.68692259,1.4241772,0.64310969,1.4700939
0.68903136,2.5017034,0.86008046,-0.76876272
0.73449552,2.9737252,0.69416283,-0.20322589
0.6862173,2.9639875,0.77965688,0.82292788
0.68760838,0.99032275,0.78501845,1.5736675
0.52393764,-2.3280019,0.52780069,0.36028313
0.47477149,-2.2625785,0.56057085,0.77544552
0.87272146,-0.61597404,0.52933203,1.4552568
0.78196176,0.97857217,0.5228982,-0.22239763
0.78256081,0.60202337,0.67559922,-0.49466496
0.61043953,0.14242842,0.6369536,-1.1789226
0.59739718,0.45472051,0.70233512,1.2206192
0.63366222,0.21349051,0.59870527,0.39562207
0.65960793,0.40561833,0.49717693,-0.18806099
0.59658135,0.22342564,0.6000807,0.85326494
0.91693843,2.0300445,0.56509133,-0.42955629
0.76028069,2.4320477,0.63037264,0.062458893
0.71726629,0.094376327,0.74435933,1.4929883
0.7170763,-0.49151531,0.73103774,0.9142589
0.66966115,-0.29689319,0.50711361,-0.10192568
0.64413394,-0.32321184,0.56555799,-0.35610159
0.6279169,-0.17376362,0.65004702,0.14380014
0.57729923,-0.71002815,0.6109346,0.11880325
0.70233458,0.84440142,0.57280836,-0.32836129
0.65399549,0.87582596,0.67627618,0.57268418
0.68054914,0.44492124,0.63868476,0.57591522
0.71172339,-0.37667122,0.55157154,0.65381211
0.59228227,1.1744277,0.65309225,0.13756409
0.5904094,-1.4039784,0.59531446,-0.34440044
0.61422459,-1.1222849,0.65204817,0.8125654
0.59354228,-1.4289908,0.49362802,1.2427848
0.65058269,0.32825286,0.63869417,-0.00039276893
0.61290004,-0.71731171,0.65355543,1.0197959
0.62607697,-0.46751903,0.47023784,0.30669379
0.54863984,-0.67292822,0.56775638,-0.091401359
0.61852778,2.1376778,0.43447439,1.2788115
0.6646776,-2.2127316,0.777703,-0.63154764
0.57597748,-3.3482818,0.57997561,-0.48570863
0.52760229,-1.4881319,0.53609409,-0.68627706
0.60239516,-1.358076,0.6607597,-0.67431602
0.62435748,-1.1836354,0.71574974,1.3912211
0.74859563,1.3957567,0.75194844,1.2291153
0.75569044,0.98750277,0.49690351,-0.86269417
0.80260544,1.2973771,0.59529241,-0.36140971
0.80218654,1.4451765,0.48404467,0.81315029
0.93312838,1.3356854,0.47431427,-0.080411321
0.83447876,1.4850296,0.48630608,1.0741253
0.73794238,0.86493118,0.57253001,-0.16927095
0.65313648,1.0518293,0.58438003,-0.78339193
0.6625723,-0.29989021,0.5391977,0.54517335
0.64992383,-0.38949746,0.68268162,0.21690954
0.52443017,-0.58085873,0.73149433,-0.042410747
0.68380145,-0.62507483,0.7266351,-0.0036035867
0.86184577,1.2885607,0.72936872,-0.29425346
0.72019211,0.52175126,0.67613369,-0.77972267
0.63971941,1.5565439,0.68137131,0.025094417
0.55520137,-1.0699077,0.42684308,0.024660871
0.57869016,0.8391967,0.4891554,-1.0744518
0.72279576,-1.2210779,0.52586619,-0.0038316537
0.7233725,-0.22843531,0.3939286,-0.016619923
0.7161958,-0.44486262,0.36507441,0.15135848
0.64142642,-1.1028568,0.33593425,1.6205256
0.59434382,-1.804644,0.58095132,-1.4356016
0.54362129,-1.3974824,0.59678775,0.086100392
0.54614337,-0.60116603,0.5383877,0.55526935
0.58277947,-0.67375754,0.59729335,-0.7991964
0.73411182,0.82690781,0.687421,-1.0873867
0.73243425,0.6796949,0.63638675,-0.61840445
0.74513279,0.68937318,0.48079635,-0.22107746
0.75272132,0.76099356,0.50291593,-0.24380954
0.6669456,-1.2107615,0.5705065,0.097520716
0.67660148,-1.3674333,0.57239113,0.218175
0.6555906,1.6413841,0.61125284,-0.76852084
0.59339243,0.19147062,0.45139392,-0.16396036
0.80631317,0.69001944,0.49111134,0.089253462
0.64156716,0.43466418,0.51360822,0.63149358
0.49709598,0.35387248,0.57873793,-0.42870999
0.61693837,-0.93773046,0.65041584,-0.39887485
0.68491336,1.5901435,0.61094596,-0.37428965
0.67914648,-0.87405551,0.59000851,1.1980036
0.69515904,-0.952784,0.54484924,1.3317698
0.68410537,-0.95685108,0.55824642,1.1153477
0.68222581,-0.28090252,0.53490074,-0.12304107
0.70485861,0.8975577,0.56546282,-0.10300913
0.67940256,-0.089188486,0.67001373,-0.8245926
0.68616372,-0.1357903,0.61230136,-0.00041712095
0.67453182,-0.028405128,0.56878811,-0.74053914
0.67063771,0.063217864,0.72406954,0.43140386
0.76612195,1.0631969,0.60503814,0.73364176
0.62056007,-0.40539677,0.49848595,-1.6514206
0.69393122,1.2162007,0.4460205,0.039129549
0.62202732,-0.52469274,0.50235525,-1.5284812
0.74020384,-0.91480582,0.50197976,-2.0580357
0.75695273,-0.73531312,0.4702673,-2.094021
0.83632532,-1.22015,0.5148468,0.020413519
0.80028274,-0.92970459,0.53485765,-0.031017017
0.54469478,1.1121966,0.45737649,0.034633099
0.52540799,0.74383029,0.55876445,-0.38737443
0.6092752,0.51208454,0.54243176,-0.74711753
0.66559546,0.14592687,0.65973548,-1.048067
0.66509637,1.0497987,0.51179845,0.03154516
0.63253782,-0.39845761,0.68944636,0.92416706
0.76838092,0.74601367,0.68712187,0.91248337
0.74459633,0.78526536,0.6269694,0.11341484
0.65984261,0.69381327,0.60064921,-0.106623
0.6840751,0.25972696,0.60595558,-0.66258177
0.6381167,-0.82645869,0.6647458,-0.35406373
0.59942723,-0.56394831,0.67837357,-0.62851111
0.67660777,-0.51099681,0.56356797,1.2545224
0.68850335,0.78092814,0.58815568,-0.45324407
0.77705543,-1.3054693,0.60967125,0.61290315
0.69889296,-1.3963559,0.56382431,0.55006316
0.5434484,-1.1867203,0.67076696,-0.58228191
0.58629877,-1.7441689,0.46583086,0.88947544
0.57103243,-0.14038728,0.42802039,0.9088446
0.67053349,-1.430389,0.45410311,0.8156999
0.71400774,0.81933629,0.65790008,-0.019930815
0.78652008,-0.70562648,0.57951482,0.75297308
0.76794756,-0.13678854,0.62313386,0.50357585
0.73754738,0.35539947,0.5790953,0.91342522
0.74415802,0.65785347,0.53188234,-0.11052771
0.73102358,1.6118076,0.53051052,-0.14315246
0.7390631,1.4119223,0.56693744,-1.045291
0.63745264,-0.50102251,0.6558044,0.63248855
0.58531886,-0.73026518,0.67387596,0.60462917
0.71924099,-0.40359768,0.47902462,-1.0722513
0.77355007,-0.16089209,0.51809106,-0.8250601
0.74997292,-0.25050532,0.45404747,-1.414742
0.68926007,-0.59161878,0.43071632,-1.1269311
0.7293405,1.2276144,0.27394042,0.10735841
0.69559004,0.76320765,0.31924597,-1.3279978
0.73333329,0.11630735,0.3977687,-0.34629583
0.66390686,-0.88327916,0.34619061,1.0439845
0.66839767,1.4496742,0.34670986,0.74576002
0.68321335,-0.52802874,0.42493768,-0.97814845
0.63705408,-1.154074,0.5464919,1.0852847
0.64493489,-1.023666,0.47047526,-0.40427514
0.68641215,1.2079273,0.50523946,0.63149069
0.68039856,1.1829312,0.59315501,0.025262694
0.74341431,0.47642828,0.61255421,-0.1036858
0.59772161,0.3827336,0.74501448,-0.024454358
0.57699044,-0.29883646,0.71061903,0.30371091
0.53549109,0.092557481,0.40859822,-1.0411756
0.62076806,0.72873396,0.43783687,-0.50649393
0.67932161,-1.3822199,0.49378961,0.35778122
0.63112578,-2.0279271,0.49722494,0.37976088
0.67040699,-1.7395277,0.48624914,-0.25651541
0.6556514,-0.57342712,0.51876231,0.060589099
0.71909732,-0.57338966,0.52581502,-0.538021
0.73432271,-0.64977665,0.51519012,-0.25643462
0.69291387,-1.1230496,0.28009469,-0.0071556563
0.76883535,-0.13340346,0.82133718,1.456437
0.6574007,1.440035,0.83213146,1.3045074
0.67085563,1.7485515,0.57169047,1.2356054
0.70447698,1.3223757,0.51125603,-1.0945522
0.62342688,-1.2022905,0.73869214,-1.5554852
0.75892875,-0.47681193,0.44559806,0.94979108
0.68490945,1.0111071,0.50856711,1.620094
0.69309917,0.55310727,0.74585667,-1.2042338
0.5812154,-0.54108452,0.70857198,-1.2046614
0.78337752,1.8767675,0.62596622,0.36546737
0.69410083,1.2998393,0.54951344,-0.12198699
0.72221474,0.92604339,0.32293164,0.50986309
0.64694435,-0.58484223,0.57384203,-0.40816418
0.58837683,-0.13403983,0.57841409,-0.0080906384
0.64152477,0.22006036,0.49879944,-0.37932893
0.74891423,-0.93935844,0.55327293,0.1412632
0.72723138,-1.2232963,0.49395579,1.2897484
0.76163757,0.1151985,0.63698544,0.42222908
0.77150035,1.9055811,0.42241853,0.77855594
0.78263299,1.9084295,0.49238313,0.34731578
0.65691324,1.0200741,0.61061629,-0.22731629
0.71986272,1.4593874,0.59178789,-1.3269902
0.76605351,0.18633842,0.60906525,-1.953952
0.52821551,-0.44222141,0.61950078,-0.67292532
0.57236246,-0.314116,0.53203318,1.1276242
0.59051051,-0.46073751,0.56957619,1.5405602
0.5589907,0.23066471,0.52531348,0.012546245
0.52133988,1.2148171,0.50677501,-0.020468166
0.53013963,1.399866,0.67259557,-0.26629264
0.59300819,1.5470901,0.45750919,0.38833478
0.77094988,0.46815181,0.50563077,1.4689561
0.48931536,3.0950113,0.56828011,-0.16611731
0.50685343,0.81386407,0.66758059,1.2598468
0.50984588,0.57922647,0.55160324,-0.20328684
0.47490789,1.3733764,0.57681084,0.1911141
0.61636194,-0.67086221,0.5852726,0.69509001
0.59007021,0.76278429,0.55481674,-0.0050027521
0.60660356,2.367662,0.65185655,0.23608081
0.56523078,1.0327059,0.66782594,-0.97443249
0.65314238,0.3553705,0.48115535,-0.60748696
0.61737348,0.16716487,0.58112097,-0.18485041
0.54635748,-0.18657851,0.57180612,-1.4018558
0.52950551,-0.57774645,0.56901827,2.2321733
0.66118271,1.5733212,0.64928924,1.3974842
0.65106117,1.6597825,0.61877958,1.3178373
0.63468529,1.8112537,0.54724012,0.5089304
0.78379163,-0.51680624,0.47849319,0.93675061
0.6666994,1.8377265,0.53211143,0.53303607
0.65703493,-0.0018491712,0.67498147,0.26587109
0.6786791,0.54011533,0.63366365,0.31771056
0.6576804,0.060959332,0.62005317,0.72608497
0.59455452,0.75082638,0.52580329,-0.95168593
0.67304883,-0.71650279,0.65270548,-1.3900004
0.71513519,-0.19831469,0.60532251,-0.86949653
0.7046667,0.093894733,0.52929529,0.86764548
0.47165906,-0.83936621,0.51222653,0.59858676
0.70055863,-1.1955846,0.68467223,-0.48759387
0.6136102,-0.52437413,0.67974666,-0.52021446
0.7372136,-0.19970859,0.41301783,0.77776787
0.68157998,0.23784974,0.53107423,-0.74644077
0.69182682,1.3790562,0.46408733,-0.20601241
0.59424747,-2.3547081,0.36959034,0.4254338
0.53851922,-2.6738635,0.42796392,-0.32759071
0.55537649,-2.4423325,0.48138298,-0.66870706
0.58342227,-2.2937913,0.48052657,-0.16551068
0.59919514,-1.1192217,0.49770512,-0.335586
0.52560449,-0.99463423,0.70960562,1.2105393
0.60822099,-0.19873647,0.82818352,1.1870908
0.59213086,0.14522623,0.66163448,-0.11482112
0.66056751,0.37930212,0.53916914,0.83095565
0.53714034,-0.56233432,0.47165982,1.24737
0.5357992,0.31430538,0.53142653,0.30778888
0.59249239,0.087527825,0.59227469,0.27499131
0.61543042,0.0040803361,0.60455533,0.78438765
0.48968143,-0.027292768,0.59811227,0.74234925
0.73580101,2.2577924,0.5329394,0.22124411
0.82436698,0.52027529,0.57882942,1.9333673
0.69818563,1.0782185,0.46945918,-1.7337914
0.66768982,0.05559794,0.4527721,-1.4573323
0.66490721,0.63892436,0.58819416,1.1660204
0.73753344,-1.2065566,0.57919033,1.6521746
0.65482823,-1.1675748,0.57899371,0.4892223
0.58321145,1.219371,0.56779046,1.6896102
0.60191104,0.526284,0.60264478,-1.2296684
0.61367266,1.0487335,0.5831597,-1.1298058
0.62215603,-0.2945064,0.60918352,-1.0223061
0.81101634,0.6684797,0.68168033,-0.91498613
0.81436337,0.70264195,0.37430791,1.1989961
0.80968892,-0.45637598,0.36418724,1.1710908
0.76948049,0.66924912,0.60524546,0.29568103
0.79651702,-0.40750125,0.52182297,0.25260321
0.5706656,0.5616205,0.59641188,0.60817048
0.88823354,0.60936354,0.65400408,-0.32054316
0.91942544,0.5035403,0.66873239,0.33394893
0.84172229,0.37899718,0.76609616,1.1432148
0.90254835,-0.61282467,0.72268621,0.58988511
0.89720495,-0.96942803,0.65787314,0.66869293
0.77210395,-0.64860973,0.50591828,-0.13664709
0.61494147,-0.098451201,0.47370952,0.20378116
0.58433241,0.15863355,0.47293546,1.968152
0.44495503,0.069307233,0.36791573,-0.3875983
0.66173341,-1.2472395,0.45837147,-1.0796763
0.66657519,-1.0664348,0.50773721,0.46069715
0.63806915,-1.7787983,0.56828315,-0.35068122
0.67282778,-0.35590583,0.53531615,0.52148682
0.6887764,0.45825904,0.47544974,0.70004342
0.64988815,1.234995,0.67095102,-0.14548031
0.74649734,-0.41419854,0.66362584,0.16663988
0.64868495,0.8541472,0.53538236,-0.66131933
0.60423397,0.94583543,0.53777131,-0.60711218
0.61322716,0.96820007,0.49257079,-0.71490561
0.7177388,-0.0010588629,0.61654937,2.3605053
0.56132732,1.0384692,0.71925871,-0.44247521
0.59492286,1.1152599,0.51086386,0.06876729
0.65624689,0.81863886,0.70985852,0.29730423
0.60937746,0.76206363,0.51730643,0.32067254
0.70121939,-0.27796667,0.63768095,-0.98711218
0.63951002,1.4870444,0.68798228,1.4011154
0.66030748,-0.80160728,0.71807051,1.078457
0.70117599,1.8891,0.75556871,1.5450294
0.6777914,0.92947713,0.79174517,2.9680922
0.65002211,0.30696662,0.48382108,-0.2777518
0.62807684,0.82431147,0.54178707,0.5962509
0.62880458,0.43944929,0.69820006,0.99482851
0.71231452,0.85507652,0.50901963,0.33809365
0.5948089,0.74406997,0.56135436,-0.86871416
0.58949024,-0.51459025,0.51793972,-0.46369389
0.59085225,-0.27193927,0.50392327,-0.2813338
0.63966935,-0.26079811,0.70878261,-0.4289132
0.62987908,-0.37016166,0.60528616,0.2672947
0.55262099,-0.36356861,0.55848969,0.37474262
0.60648775,0.55156234,0.47299512,-0.34697416
0.50356253,-0.42729899,0.51314694,-0.49401444
0.62965203,-0.859364,0.47048971,2.030948
0.58477004,-1.401985,0.4788817,0.96654622
0.60934862,-1.3590989,0.48124959,0.97159723
0.76825739,1.9425672,0.59905552,-0.82325686
0.59954921,-1.994865,0.50683488,0.039463551
0.71020612,-0.9230757,0.35841634,1.3887006
0.71028035,-0.9238491,0.49368054,0.061394056
0.67974602,-0.97391004,0.51251873,0.2335141
0.72447803,0.31218925,0.48466896,0.50683511
0.78236376,1.733903,0.5574379,0.80123936
0.81019955,-0.97191148,0.52998091,0.75574056
0.68600459,-0.0053337104,0.52349257,0.8993307
0.656722,0.4453199,0.49062681,0.83842135
0.67238073,-0.78057462,0.5826061,0.37097558
0.7009449,0.29429704,0.55097789,-0.41729142
0.71065098,0.46027083,0.5809237,-0.25795438
0.77333832,1.0271384,0.57070954,-0.75880263
0.74395277,0.27553981,0.55672674,0.31271207
0.57953166,-1.2228867,0.55484877,1.109317
0.56754164,-1.4649641,0.5933627,2.0657356
0.59792582,0.61956393,0.57262939,1.6334355
0.77953049,-0.5379395,0.48339921,2.6622427
0.67763039,-0.36688041,0.47890849,2.7780391
0.60290163,-0.56214803,0.58188583,1.1875313
0.76911412,0.90741795,0.69520874,-0.72155909
0.49406986,-0.24071574,0.58209938,-0.042413075
0.45525958,-0.73667157,0.35701408,-1.3826348
0.51464839,-0.86494004,0.34544146,-1.1655701
0.53870315,-0.86632069,0.55837147,-1.4248941
0.54766131,-0.76351007,0.714493,-2.8231242
0.62498649,-0.4598449,0.65487041,-2.6736292
0.56249663,0.60879498,0.64671109,-1.9687397
0.72528345,-0.018730671,0.68699585,-2.3334514
0.71907424,0.32175418,0.66687298,-2.4920024
0.69256983,0.33720745,0.70728165,-1.5152063
0.57798005,-0.86032804,0.76468511,0.31585571
0.67468926,0.77382581,0.45233188,-0.1900403
0.65913183,0.89218565,0.45417017,-0.2698122
0.56265105,-0.76254104,0.47306931,-0.28765937
0.51829705,-0.14388162,0.56965498,0.59898001
0.57048235,-0.13682888,0.59331894,0.59889277
0.54344331,-0.093761909,0.64329686,0.71260479
0.52878654,-0.2114613,0.45226036,0.50108361
0.69485713,-0.95903869,0.59073538,-0.45039392
0.7711314,-0.62895418,0.62836716,-0.08088584
0.56000007,-0.074081523,0.5557763,-1.2069099
0.58925131,0.22085184,0.59772731,1.5824003
0.45077473,0.42351914,0.48890383,0.17832435
0.61067924,-1.4968345,0.51208943,-0.44771719
0.65652928,1.6255119,0.51481978,-1.1960001
0.7412523,0.27415797,0.49632952,-0.26115782
0.72015392,1.110491,0.52525297,0.63914674
0.62668668,-0.004174402,0.74437126,0.90126779
0.71777557,1.3625953,0.8304257,1.0333554
0.73615075,1.197755,0.79986612,0.3672705
0.71423843,-1.8574736,0.73610264,0.16463165
0.7310535,-2.0981706,0.63763298,0.45059966
0.58204384,-0.59571129,0.50003731,0.094258051
0.56283801,-1.2217014,0.55902148,-0.32753254
0.61489862,-1.4049462,0.65497616,0.67170798
0.74179411,0.71064237,0.66071931,0.27580197
0.65713681,-0.62151184,0.49420752,-0.64025926
0.59533587,0.55241896,0.5708348,0.98495393
0.59600505,0.10649638,0.53496266,-0.57902859
0.70314383,-0.28933598,0.29772298,-0.47088819
0.66545665,-0.59331066,0.4643456,-0.087294592
0.76720334,1.7629319,0.56748302,-0.30282484
0.65385198,1.6293277,0.61829652,0.47682346
0.65320793,1.8324499,0.590639,0.5073372
0.72602856,1.2277658,0.64931782,0.28642752
0.73622335,0.99021743,0.62264197,0.23881817
0.71152339,1.0223144,0.50434429,0.71169226
0.81082912,-1.1335109,0.60034162,0.084053892
0.35374598,0.22611748,0.50458374,-0.82831635
0.45561071,-0.930915,0.34242466,0.98650289
0.36161509,-0.017886495,0.61616261,-1.0531548
0.62690722,-0.81808095,0.62557888,0.78184551
0.80770859,1.0814895,0.45130777,0.86187313
0.75197431,-1.3679964,0.59282456,0.49400223
0.80673903,-0.45301187,0.51377281,-1.2686496
0.82238924,0.44417424,0.59000513,-0.93598364
0.80772819,0.23863592,0.66223733,0.42066091
0.79749429,0.21528575,0.61139836,0.16808655
0.71031337,-0.05505017,0.40677734,-1.0945705
0.5511355,0.80981666,0.40450124,-0.53576636
0.56375606,0.7594004,0.54286164,-0.23073714
0.60073145,0.57953148,0.43553238,0.78228955
0.71258735,0.77412129,0.50141222,1.5741551
0.7727606,1.5749567,0.5383277,1.6054384
0.70132849,-0.89634946,0.48391004,0.31121355
0.65909507,0.46185919,0.52176298,0.82463391
0.62314738,0.24896861,0.55142181,-0.56934289
0.64864243,0.66102855,0.61885831,0.17889902
0.55498433,0.87236902,0.66200702,0.94156095
0.59457418,0.85392426,0.71778048,0.8980741
0.75425882,-0.18662747,0.44978519,1.1925836
0.75326657,0.27570147,0.62067836,-0.57461707
0.63220449,1.5500491,0.64407695,-0.44581281
0.77822995,-0.81734279,0.651811,-0.2746879
0.66774014,-1.0419691,0.6127994,-0.6868561
0.58951483,0.73701534,0.4609137,2.3074578
0.82378839,-0.6672741,0.48507391,1.2029699
0.79858785,-0.51459639,0.53732714,1.7513838
0.7804749,-0.19859701,0.56038766,2.1192641
0.64426877,1.7095592,0.40493333,0.52725428
0.65698989,-1.0615793,0.48993067,0.13413307
0.65031187,-0.6254833,0.49073842,-0.03594722
0.7807747,-0.65203057,0.47600213,0.54058849
0.88443981,0.26457397,0.68848569,-0.080216978
0.91734965,0.3653746,0.55320997,2.231948
0.86255453,0.99952495,0.41100557,-0.31524316
0.74664206,0.94818244,0.54379571,-1.0826599
0.8381696,2.6994048,0.5920952,0.53902339
0.71197086,2.2436581,0.65196703,-1.3167371
0.61691846,-0.52229396,0.82630967,-0.46307976
0.70067553,1.8343974,0.87195396,0.30831333
0.70004369,1.0447353,0.80102579,-0.31251423
0.82494844,0.53497128,0.65528598,0.05036294
0.75755926,-0.15394189,0.74163375,1.0487558
0.74895464,-0.21140205,0.62642147,1.4033482
0.76485865,-0.062180884,0.58172429,-0.73325902
0.69298256,0.4441859,0.51305504,-1.5928202
0.7583584,0.68543709,0.42717265,-0.080309714
0.71454761,0.42489347,0.62142697,-0.10213021
0.73186811,0.39337563,0.56746083,-0.28886822
0.5903438,0.63647794,0.62769576,0.4334963
0.69856906,-2.0415878,0.5842724,1.064457
0.74196487,-1.0170761,0.53059899,0.027819368
0.71199743,-1.0540093,0.62131462,0.31051271
0.74760822,-1.0847241,0.6877229,1.5032031
0.74428827,-0.038469697,0.59738374,1.1912104
0.70544448,0.78475706,0.54937543,-1.0445545
0.70812772,0.86397928,0.6137831,0.66591488
0.75063691,1.4330425,0.6090273,1.0467988
0.76949782,0.74502123,0.60736613,0.81199956
0.48079972,0.79400245,0.57648948,-0.66066539
0.5096652,0.51773812,0.58488353,0.19086983
0.94821064,-0.059092192,0.62877612,0.55564732
0.94835372,0.8607417,0.57749676,0.87651999
0.8925002,0.91997014,0.60182268,-1.7566692
0.81266499,0.62236125,0.58850325,-0.83027935
0.55534782,-0.71110449,0.55026555,-0.22018603
0.56851149,0.021774213,0.56025101,-0.046497287
0.6876059,0.47256807,0.57153275,-0.11309558
0.60673803,-0.601483,0.67124212,-0.70769118
0.69925006,-1.4507635,0.56221412,0.082945623
0.65080711,2.2334776,0.68315961,-0.37117923
0.76499174,-1.0864294,0.653566,0.60428345
0.77934333,-0.75886886,0.77840891,0.040572494
0.73702765,-1.2060305,0.54771017,0.3936054
0.57163058,0.11170846,0.526885,-0.043616329
0.59447709,-0.10960103,0.52005156,0.36947343
0.70868928,-0.081652226,0.47897846,0.33374694
0.71239194,0.16241046,0.43885488,1.1116109
0.51859192,-0.73745622,0.49528272,-0.9370821
0.52986589,-0.46849426,0.6570164,-1.1117661
0.56176562,-0.24238836,0.57687534,2.2044193
0.57318255,-0.28474075,0.73996748,-1.0656258
0.67543362,0.96603812,0.60832947,1.4019996
0.63985744,1.9696297,0.79235396,1.293315
0.61922187,1.5947277,0.69941688,-1.6890075
0.61037065,1.5337568,0.64577501,-1.7752009
0.61182795,-0.92199579,0.67536506,-1.8032049
0.65466789,1.5868564,0.65900598,-1.5631394
0.60897783,-0.48187739,0.62456682,1.1454618
0.63580629,1.1294128,0.62373483,1.386153
0.64273096,1.4325267,0.67866875,-0.11594511
0.51694989,-0.93212546,0.64419377,0.56984778
0.56324595,0.53495413,0.62245139,0.82218715
0.62907168,1.122426,0.53460579,-0.0031911434
0.57442201,1.4405691,0.56092641,1.1045192
0.43759327,-0.020792353,0.55898275,-0.71708673
0.72988967,-0.81173405,0.56932654,0.1652178
0.6517234,1.1643394,0.59583409,-0.12020885
0.71429976,0.80166919,0.66724967,0.037842616
